term,specificity,similarity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score
hey,2822662217.3458266,0.3416183285999554,0.004291883417088108,0.0029276082327892123,0.0,0.5,0.0037902591813877584,0.16176720199964237,0.12260837553603232,0.002889460304879842,0.0,0.11348465965884065
happy birthday,368351743.77305543,0.2503021436063641,0.0016610354070795486,0.0002757859900717044,0.0,0.5,0.0004462241160982818,0.1180321805862248,0.04410638065010398,0.00023753660360769057,0.0,0.11344281799704492
oc,36117521846.96255,0.015832492922410984,0.0021785355479582917,0.031219654301806177,0.0,0.5,0.04915500797506887,0.00573516342350707,0.05954809117772891,0.031182588825825832,0.0,0.11253211419722342
blocks,233602055.62448263,0.20495926212446333,0.0010476710326295176,0.0001383700013837,0.0,0.5,0.0002626256321013921,0.09631563720789421,0.02580417284368253,0.0001001153573924762,0.0,0.11194448226258427
thx,786264052.5195156,0.16699719066095092,0.00031126699839581625,0.00019926272790674504,0.0,0.5,0.0010156359446799636,0.07813406284108373,0.003830578964649229,0.00016101041366746381,0.0,0.1115804313220505
picture,1569649673.3788333,0.25365836782502493,0.002572662588240943,0.0014000848536274925,0.0,0.5,0.0020830106774225735,0.1196396123693382,0.07130846607698967,0.0013618784827683131,0.0,0.11157216700387836
sketch,30137001310.73578,0.009212054783347749,0.0009501395949961204,0.017159199237368923,0.0,0.5,0.041006458475252236,0.0025643673176638654,0.02289392778612435,0.017121595809249296,0.0,0.11057695296639994
mate,311007472.6940612,0.16090555812120413,0.0007869203173156147,0.0001551590380139643,0.0,0.5,0.00036809168120610105,0.07521653316562484,0.018023620245356045,0.00011690503637024137,0.0,0.1095829625456419
damn,733215167.4644967,0.28920904328988534,0.004172344885834868,0.0007536249359418805,0.0,0.5,0.0009433560380794531,0.1366662714750186,0.11904145979882,0.0007153938315663187,0.0,0.10896331440687827
morning,548943201.4011861,0.6156409662238531,0.012037546769241953,0.0006723107569721116,0.0,0.5,0.0006922827029408406,0.2930077474197496,0.3537315808849135,0.0006340765415211024,0.0,0.10887497970043954
yea,581829283.8556405,0.1472299846355887,0.0008412711697403796,0.0003027092477675193,0.0,0.5,0.000737090486663333,0.06866674684596932,0.019645397832986754,0.0002644608913856762,0.0,0.10854900556377581
amazing,1098642522.7459657,0.34384559949760685,0.0057918669117678935,0.0012132524498366776,0.0,0.5,0.0014412563253639484,0.16283393228857312,0.16736645208791429,0.0011750389307813092,0.0,0.10827045563226265
woof,3226274667.857349,0.10906769634748353,0.0003034311393039023,0.0008012820512820513,0.0,0.5,0.004340187237284116,0.0503892805284438,0.0035967644044693397,0.0007630527702647685,0.0,0.10825751627884267
haha,975969283.3727955,0.20146560686802156,0.0025076416298186782,0.0008623291510369509,0.0,0.5,0.001274112185103909,0.09464238413164817,0.06936830270528421,0.0008241022056779209,0.0,0.10772037533765906
hahaha,476299567.554149,0.13195147973407362,0.000770748437913154,0.00023452157598499062,0.0,0.5,0.0005933046553505879,0.06134925171540004,0.017541066791367764,0.00019627061074705147,0.0,0.10761600966193012
wip,15525793586.95266,0.04599008844766965,0.0007172311875194438,0.007348784624081402,0.0,0.5,0.021098467411907882,0.02017885800149387,0.015944163093117893,0.007310805850106733,0.0,0.10747980733582056
pleasure,2724742929.689939,0.11128327114349089,0.0007185649507691313,0.001283491095780523,0.0,0.5,0.003656842673975479,0.05145040908033425,0.015983961316127233,0.001245280264051395,0.0,0.10716185383124537
brilliant,311183295.62474,0.1431973237133526,0.0011797135943485784,0.00019678583142013775,0.0,0.5,0.0003683312426029996,0.06673534211416382,0.029744196921607454,0.00015853342241495047,0.0,0.10714918122908816
nov,254694183.59244266,0.1926627345586843,0.002402274333093367,0.00022147413182140325,0.0,0.5,0.000291363974819604,0.09042633186254094,0.06622424308754614,0.0001832226673890591,0.0,0.10704560393243771
bless,783118283.7026119,0.11211287725888135,0.0006250348028847965,0.0003356549467147772,0.0,0.5,0.0010113497871851024,0.05184774106725256,0.013193110927597083,0.0002974078508333338,0.0,0.10673447198747353
uh,1753639002.0172503,0.1106467336518811,0.0007675807501951463,0.0008617312965139052,0.0,0.5,0.0023336989148036755,0.051145545481094415,0.017446546011720576,0.0008235043282809984,0.0,0.10659979308602309
snow,866320965.8048702,0.18129481654183677,0.0024012740106561016,0.0007536129089458285,0.0,0.5,0.00112471469740001,0.08498177526036035,0.06619439442028914,0.0007153818041101146,0.0,0.10653161523753267
holy shit,384080383.9053779,0.11065280309984032,0.0006372053925381948,0.0001667778519012675,0.0,0.5,0.00046765462568464214,0.051148452385675267,0.013556269712557335,0.00012852429479264375,0.0,0.10644230288543066
omg,457212028.99557656,0.24829191621252414,0.004014627381559323,0.0004653038434097466,0.0,0.5,0.0005672975959596813,0.11706940122655707,0.11433531992796524,0.000427061707887055,0.0,0.10634710313735074
anytime,872743822.0423903,0.09624492910604412,0.0004206355848701898,0.0002805836139169473,0.0,0.5,0.0011334659359693972,0.04424793767752443,0.007094033251415323,0.00024233441100972444,0.0,0.10621506411643344
sexy,7694454563.895896,0.1001645750475823,0.0016698715886087282,0.005806558646242327,0.0,0.5,0.010428149787769219,0.04612521495535003,0.04437004387754087,0.005768520866797335,0.0,0.1060095380298016
love love,724200800.8287537,0.08860183759917847,0.0003379422633895659,0.00019613611846621556,0.0,0.5,0.0009310738274765628,0.040587351432698954,0.004626543424836081,0.00015788368460305092,0.0,0.10585113405906732
dragon,18490612403.65726,0.011899767763463258,0.0011051895727722902,0.011411780784474511,0.0,0.5,0.025138077800261737,0.003851621978452879,0.02752047121096043,0.011373957460481109,0.0,0.1056968011008445
sonic,4890768940.004592,0.07726308488662312,0.0006755510859667099,0.002213659096499139,0.0,0.5,0.006608085806747164,0.03515676327661405,0.014700468624075935,0.0021754838529400656,0.0,0.10566895575366897
cutie,4161615742.049625,0.07475586722068722,0.0005586800812128443,0.0016515994436717663,0.0,0.5,0.0056146035687889475,0.03395595513602538,0.011213149332882286,0.0016134026957452129,0.0,0.10549834972480968
lmfao,1222616779.4689884,0.09054373316984486,0.0006005269031717891,0.0005098572399728076,0.0,0.5,0.00161017312140055,0.041517403913227745,0.012461818579800412,0.00047161680906030704,0.0,0.10542136755554932
pfp,8965854889.774792,0.04029048983797027,0.00030026345158589454,0.0022108330821023012,0.0,0.5,0.012160451922132186,0.017449089261586677,0.003502243624822152,0.002172657730420092,0.0,0.10524239384378725
holy,252508021.3180209,0.147188092970413,0.0019384581630145451,0.0002020712301086133,0.0,0.5,0.0002883852957230522,0.0686466832299342,0.05238441103604725,0.00016381902332245223,0.0,0.10515719319586063
totally,1495991377.7541025,0.1486766733037644,0.0022085452210762603,0.001262154076290202,0.0,0.5,0.0019826501378450386,0.06935962467354889,0.060443551195439135,0.0012239424282080307,0.0,0.10506210421610945
pokemon,12058956264.489033,0.05350199035632144,0.0015119873639269726,0.008717528668382869,0.0,0.5,0.016374849232054605,0.023776612231518206,0.03965892922880994,0.008679602262470498,0.0,0.10504546932387529
discord,9598281027.477257,0.04288178944015883,0.0008414378901465906,0.005017866646392458,0.0,0.5,0.013022142080510564,0.018690167648712147,0.019650372610862925,0.004979798691640436,0.0,0.10468786597523276
porn,16187863601.293465,0.0215357105143424,0.0015950141262200182,0.012037882245549978,0.0,0.5,0.022000547799646858,0.008466665440657762,0.04213636861114151,0.01200008287615967,0.0,0.1044564932339538
pussy,13890382687.366257,0.01567983365736054,0.0009954875454854949,0.00805416963649323,0.0,0.5,0.018870195376539663,0.00566204871523924,0.024247067368442,0.008016217850505413,0.0,0.10420269410837599
ha,458091845.9282407,0.09410985445097185,0.0010685110834058845,0.00027440488440694244,0.0,0.5,0.0005684963598102798,0.043225363905247546,0.02642602007820351,0.00023615544510191148,0.0,0.10401394071120432
millie,384684223.3197147,0.0622135032982739,0.0003181025350504646,9.921619208254787e-05,0.0,0.5,0.00046847736600095043,0.02794890879741498,0.004034544857572109,6.096005006900701e-05,0.0,0.10389781731957248
artist,18456714645.80831,0.01269264766890067,0.0020818377123559494,0.015433767510444826,0.0,0.5,0.02509189159354415,0.004231364295162752,0.05666272000955158,0.015396098067414273,0.0,0.10383583547888166
accurate,475168947.23370403,0.07782944499209803,0.0007725823623814743,0.00023432008123096148,0.0,0.5,0.0005917641680985439,0.03542801608182475,0.01759578934800561,0.00019606910828384554,0.0,0.10372199358816382
awesome,719468424.9523946,0.170357967409808,0.0030614868192514054,0.0006788098201153976,0.0,0.5,0.0009246258939151509,0.07974367501539101,0.08589451480991374,0.0006405758533181414,0.0,0.10371716891342984
species,12100042267.081852,0.00659605063688599,0.00044497676417698637,0.004075206075761785,0.0,0.5,0.01643082953073416,0.0013114569231798675,0.007820350821335826,0.004037102054874758,0.0,0.10371012487620893
не,834065316.6945579,0.05518975395280925,0.0002934279149312462,0.0002014098690835851,0.0,0.5,0.0010807658886245913,0.024584950611383306,0.00329827773189927,0.0001631576369937922,0.0,0.10361485740549094
tags,9488167458.992975,0.012239875463170314,0.0003611163998528859,0.0027158098933074684,0.0,0.5,0.012872110681410693,0.004014513338079874,0.00531803754962341,0.0026776538620067567,0.0,0.10331420884753346
adorable,3562998359.444012,0.0667072413016904,0.0010990209177424856,0.0021721422753190334,0.0,0.5,0.004798978349535031,0.030101142027696134,0.02733640442954222,0.0021339654433289545,0.0,0.10327481789193944
agree,217686804.98436913,0.20311633945570642,0.003934935027390496,0.00022035445588189002,0.0,0.5,0.00024094086288149155,0.0954329868607842,0.11195737610315701,0.00018210294861081383,0.0,0.10321292432853094
handsome,2138742711.0727618,0.05516756479558189,0.0006293695334462808,0.0009215817694369973,0.0,0.5,0.002858408531097656,0.024574323324812446,0.013322455152377444,0.0008833570910794749,0.0,0.10314642396247353
comic,11918286730.414513,0.012951311543674175,0.0010370009266320178,0.007067385067525016,0.0,0.5,0.01618318486863022,0.004355248906668267,0.02548578705960779,0.007029395527220755,0.0,0.1030986944855707
twitch,11870258394.661806,0.007843270559519569,0.0008659457898595981,0.006324348742659238,0.0,0.5,0.016117745536233633,0.0019088010854162638,0.020381664958659597,0.006286330773831242,0.0,0.10304328546765103
cum,10477079985.803637,0.01937466327944376,0.0010511721611599473,0.006255647459512059,0.0,0.5,0.014219518925708689,0.007431652347411127,0.02590864317908206,0.006217626862177228,0.0,0.10292219403488953
ugh,388416467.369147,0.07134942265974162,0.0009451379828097924,0.00021679433444139325,0.0,0.5,0.00047356260485231343,0.032324470795905044,0.022744684449839316,0.0001785426909602914,0.0,0.10271355036811236
hehe,2814228705.0283427,0.056129765815769304,0.0009131276648172928,0.0015409451130026417,0.0,0.5,0.0037787683935608363,0.025035160384802004,0.021789527097615093,0.0015027441314482554,0.0,0.10270776105953303
drawing,16034939708.89824,0.017475189889226653,0.0022588947837519626,0.013815635939323221,0.0,0.5,0.021792186688044803,0.006521917568180126,0.06194593411404181,0.01377790458667905,0.0,0.10258660770810156
dms,1479462188.5957854,0.05030426664196883,0.0007444066137318262,0.0007127019322141273,0.0,0.5,0.0019601288681273766,0.022245092762858635,0.016755051886933246,0.0006744692621269793,0.0,0.1022219018148927
puppy,7072048233.098088,0.011665081698406727,0.00048448950044897805,0.0025339366515837103,0.0,0.5,0.009580111767536113,0.0037392213116773402,0.008999373177987602,0.0024957736618240432,0.0,0.10220091164791607
kitty,6656906261.228318,0.014473286171182912,0.000569850348428977,0.002681892897309456,0.0,0.5,0.00901447456476403,0.005084184230997074,0.011546459450585533,0.00264373556834658,0.0,0.10207181049463046
happy thanksgiving,1132161854.435906,0.5593445581895564,0.01307821554481061,0.0013989247933406555,0.0,0.5,0.0014869269207279726,0.2660451163040142,0.38478414438795305,0.0013607183780976414,0.0,0.10206591798547683
moots,6586610929.536007,0.009392124211425506,0.00042730440111862723,0.002147124719940254,0.0,0.5,0.008918696114304563,0.002650609863751782,0.007293024366462037,0.002108946930780057,0.0,0.1019792649984725
congrats,397442896.565823,0.0719090821548045,0.0012315636406801792,0.0002571520411443266,0.0,0.5,0.0004858612508765457,0.03259251440725954,0.031291352841095646,0.00021890194174658178,0.0,0.10191163961259132
yo,819171494.0157195,0.06047446438886098,0.0010456703877549864,0.0004848652767195401,0.0,0.5,0.0010604728304192301,0.027116012592352554,0.025744475509168516,0.0004466238896160745,0.0,0.10181670487642391
reposted,731782162.8776335,0.028835676774143313,0.0003344411348591363,0.00019654088050314466,0.0,0.5,0.000941403547700265,0.011962915100146111,0.004522073089436558,0.00015828846212615047,0.0,0.10157008278114986
blocked,858985328.0247495,0.11310057614130599,0.0024217806206200464,0.0007495260350072748,0.0,0.5,0.0011147197802014227,0.052320790086721365,0.06680629209905778,0.0007112947738080172,0.0,0.10156825695259471
knight,685106650.765079,0.03682523531171991,0.0005358393855619462,0.0002635509092506369,0.0,0.5,0.0008778074579327339,0.01578943844591651,0.010531604763847294,0.00022530105467318922,0.0,0.10154714204575759
comics,6518146713.231678,0.011213405835510143,0.0007133966181765922,0.003061306694594377,0.0,0.5,0.00882541258619984,0.0035228954376048264,0.01582974320196603,0.003023163881979868,0.0,0.10146633348317906
puzzle,1075031223.1819057,0.02884548330485465,0.0004553134293620644,0.00036700614735296817,0.0,0.5,0.0014090855733219982,0.011967611845095344,0.008128787049658234,0.000328760250966518,0.0,0.1013462702492045
fcf,1640906841.9572463,0.03631632784474143,0.0007457403769815137,0.0007914523149980214,0.0,0.5,0.0021800996451571976,0.015545702037443973,0.01679485010994259,0.0007532226578956377,0.0,0.10127669588812768
true,413484051.34647083,0.24437305585316568,0.005622979140276215,0.00045367717287488063,0.0,0.5,0.0005077175663883052,0.11519250019587161,0.16232700209935627,0.00041543459251649497,0.0,0.1012515769808519
caturday,4060466246.0323315,0.018322344927065495,0.0006328706619767105,0.001757763455260735,0.0,0.5,0.005476785853727903,0.006927654445196686,0.013426925487776971,0.0017195707691626848,0.0,0.10122170548103807
wtf,490758003.4488993,0.06220265716703561,0.0012467351976453744,0.00031959092361776926,0.0,0.5,0.0006130044924909568,0.027943714145645497,0.03174405762782692,0.00028134321312779783,0.0,0.10121008806084428
horny,6481038888.062148,0.016463137639628138,0.000981816472176198,0.003711899493182954,0.0,0.5,0.008774852614305616,0.006037204734296462,0.023839135582596236,0.003673781572208595,0.0,0.10119508306779813
happy caturday,3284015582.1403775,0.009613334771298132,0.00029809608630515234,0.0008038585209003215,0.0,0.5,0.004418860104528675,0.002756556565024754,0.0034375715124319696,0.0007656293384586067,0.0,0.1011449056890309
wrestling,1032801391.6554241,0.021939334597326113,0.0003554479060417141,0.00029123386079021456,0.0,0.5,0.0013515467904555221,0.00865997737012024,0.005148895101833703,0.00025298506536077696,0.0,0.10111766271976597
cheers,707277882.7007143,0.03694178982337772,0.0006920564061815925,0.0003247016803311957,0.0,0.5,0.00090801609609476,0.015845261124706068,0.015192971633816547,0.0002864541653784594,0.0,0.10111070876588785
yuri,2767637242.9137807,0.00871327803573144,0.00022107125863570024,0.0005267038870746866,0.0,0.5,0.0037152868231842095,0.002325482921222588,0.0011392241336424325,0.00048846410071386,0.0,0.10110007341463445
memes,4004242273.549397,0.015438956929416206,0.0006111970091692889,0.0016923337282112032,0.0,0.5,0.005400179842582497,0.005546683089141535,0.012780204363875152,0.0016541385387758515,0.0,0.10104755263019417
rp,2882110369.288017,0.008374878159745984,0.0002547487806903092,0.0006189395502372602,0.0,0.5,0.003871258185711751,0.0021634095075822746,0.002144129264628334,0.0005807032928071892,0.0,0.10102952596001866
baby,1578737682.0377352,0.11252181835513797,0.0027128744498643395,0.0014338973329509608,0.0,0.5,0.002095393226393561,0.0520435995298336,0.07549225427084681,0.0013956922557551445,0.0,0.10102531621160786
connections,818942935.5964378,0.03057990290581966,0.0005976926562662031,0.00034033863694375905,0.0,0.5,0.0010601614161231275,0.012798295676153107,0.012377247355905556,0.0003020917202600135,0.0,0.10096957482912204
cringe,2222250332.5651584,0.015068051384968093,0.00038545757915968247,0.0006681301899398683,0.0,0.5,0.0029721889258343434,0.005369041393642189,0.006044355119543912,0.0006298958145406235,0.0,0.10095283243589397
meme,4978081917.004753,0.02446115800738692,0.00105700737537733,0.002971870896399198,0.0,0.5,0.006727051055800727,0.009867780793441173,0.02608276040474793,0.0029337246619765937,0.0,0.1009507324551957
hug,3234568786.5758777,0.012378382496297198,0.00045397966611237687,0.001102637140494349,0.0,0.5,0.004351488099228472,0.004080849968986414,0.00808898882664889,0.0010644193893041014,0.0,0.1009396310798548
wallace,476299443.9601569,0.017854120406229294,0.0002569161459710513,0.00010296540362438221,0.0,0.5,0.0005933044869519082,0.006703402748233048,0.002208801377018515,6.470940505544256e-05,0.0,0.10091946852318734
fantastic,805442391.6622113,0.07352389364543731,0.0016712053518584157,0.0006048941435248832,0.0,0.5,0.0010417667212372704,0.03336591306738113,0.04440984210055021,0.000566657348718422,0.0,0.1009139204314792
yum,1543590951.3483527,0.014996717364700636,0.000317102212613199,0.00039721946375372393,0.0,0.5,0.0020475052753290454,0.00533487664065649,0.004004696190315103,0.00035897472332688664,0.0,0.10089900661296451
day days,50200239.29414656,0.10995180766343995,0.0024376190592100854,4.387504387504387e-05,0.0,0.5,1.2737889107885586e-05,0.05081271726463588,0.06727889599729373,5.616784512602696e-06,0.0,0.10089796976391574
manga,4132174941.159967,0.007117706865599231,0.0004738193944514782,0.0014548099654482633,0.0,0.5,0.005574490033201126,0.001561299230267241,0.008680987393912862,0.0014166056883684703,0.0,0.10083514557388115
blocking,281217488.31114906,0.04170202616975187,0.0008702805204210824,0.00014936519790888724,0.0,0.5,0.00032750237783819104,0.0181251312107835,0.020511009183439958,0.000111110974593201,0.0,0.10076094698248947
peak,1049396134.0637939,0.034785326811750124,0.0008162631088087394,0.0005359467115841054,0.0,0.5,0.0013741573774658333,0.014812443601751126,0.018899181151561584,0.0004977072788531716,0.0,0.10073120672031298
religious,236043626.96249852,0.047992913105896505,0.0010368342062258068,0.00013899506567516853,0.0,0.5,0.00026595230990220244,0.021138091891094266,0.02548081228173162,0.00010074044559886576,0.0,0.10070100812887114
outfit,4627600051.378409,0.006520940606263684,0.0006081960418574921,0.001949648215648046,0.0,0.5,0.0062495142237566385,0.0012754836858193757,0.012690658362104132,0.001911462871049035,0.0,0.10065002527917608
ffs,327961363.7697772,0.019186365917701512,0.00037312026910007323,9.607070804111827e-05,0.0,0.5,0.00039119161369661505,0.0073414691104694485,0.005676221556707492,5.781444568155295e-05,0.0,0.10062629014505939
hugs,2228902505.736739,0.016306458543938907,0.00054901029765261,0.0008729812309035355,0.0,0.5,0.0029812526121876684,0.005962164766239493,0.010924612216064552,0.0008347546930924212,0.0,0.10060680268904011
tag,3116432899.6944604,0.029042836812977074,0.0010601750630953378,0.0018615554329840043,0.0,0.5,0.004190526170224661,0.012062132437522119,0.026177281184395117,0.0018233667179605886,0.0,0.10048553866072389
skeet,272045057.69300616,0.020313669783879475,0.0004498116559571035,9.200478424878094e-05,0.0,0.5,0.0003150048026734835,0.007881380613892219,0.007964619379744693,5.374836632722334e-05,0.0,0.10046218320622587
yeah,761513067.0850598,0.4173601182559736,0.010123596505940415,0.0009152852639072511,0.0,0.5,0.000981912353437327,0.19804301436224825,0.2966211308665068,0.0008770603446458175,0.0,0.10045998662453548
jinx,1398052284.399662,0.007060393256679481,0.00026258463978222314,0.0003078817733990148,0.0,0.5,0.001849206644869537,0.0015338494204272723,0.0023779438248082213,0.00026963361491768174,0.0,0.10042953276328659
cock,5792811228.370144,0.020672887261852003,0.0012885820196043192,0.003851010101010101,0.0,0.5,0.007837132039955496,0.008053424420719067,0.03299272687474505,0.0038128975023989753,0.0,0.1004293917592242
gang,2417050168.206631,0.008763905392189202,0.00045564687017448627,0.0008259911894273128,0.0,0.5,0.003237606642179511,0.002349730413810461,0.00813873660541057,0.000787762853780124,0.0,0.10038304794341145
trolls,452653464.7412173,0.02168787848248668,0.0005406742773420633,0.00017523876281433454,0.0,0.5,0.0005610864833567343,0.00853954484692833,0.010675873322256162,0.0001369855294196379,0.0,0.1003598080738399
cis,819171298.1673843,0.009975732871184187,0.0002987629679299961,0.0002007628990162618,0.0,0.5,0.0010604725635729173,0.002930123700574829,0.00345747062393664,0.00016251064217343423,0.0,0.1003464936659505
pet,3967446668.335805,0.011482187771267515,0.0007710818787255759,0.0019574068274350142,0.0,0.5,0.005350045275090846,0.0036516259985312763,0.0175510163471201,0.0019192217796800092,0.0,0.10034245676500586
oomf,991861393.7400632,0.0066632169810379544,0.0002467462011921843,0.0002072538860103627,0.0,0.5,0.0012957654253527807,0.001343625607186468,0.001905339926572278,0.0001690018775122952,0.0,0.10031241340286938
gifs,2515188008.8801556,0.010173577998138842,0.0005351725039371024,0.0009673731422038519,0.0,0.5,0.003371320931377131,0.0030248797491823068,0.010511705652342624,0.0009291502158214133,0.0,0.10030911313737387
socks,1952933570.5536432,0.006970108073410462,0.00037595451600565917,0.0005757604836388062,0.0,0.5,0.002605240772561092,0.0014906081875191955,0.0057607927806023465,0.0005375225741803235,0.0,0.10030294074812494
sir,340698279.767504,0.04299477778713968,0.001077513985341275,0.0002050300710770913,0.0,0.5,0.0004085458539928895,0.018744282346725656,0.026694658083516568,0.0001667779774960023,0.0,0.10026558020882977
trans people,674921863.3736624,0.01199330930059308,0.0003626168835087843,0.00019333011116481392,0.0,0.5,0.000863930531384058,0.003896422811182629,0.00536281055050892,0.00015507756994398385,0.0,0.10025973786538932
spanish,1040119302.1351125,0.009306713326448479,0.0003529470999485501,0.00029165856503986,0.0,0.5,0.001361517553939697,0.0026097031298176893,0.005074273433691185,0.00025340978585958066,0.0,0.10021968408335638
lock screen,394399512.2335956,0.01027067471509701,0.00031026667595855065,9.968102073365231e-05,0.0,0.5,0.00048171459378743426,0.003071383301598957,0.0038007302973922215,6.142489650442682e-05,0.0,0.10019233360838421
irish,2143626168.9662359,0.011582732621596637,0.0005708506708662426,0.0008631106507854307,0.0,0.5,0.0028650623161878,0.0036997810017485224,0.011576308117842538,0.0008248837353265327,0.0,0.10017656973554723
sport,625726804.0687283,0.012018693614180379,0.0003911260729708543,0.0001901863826550019,0.0,0.5,0.0007969015205371885,0.003908580387612079,0.006213497567333619,0.00015193372115531392,0.0,0.10016230103580472
troll,571930608.6864159,0.021698570944083877,0.000641873563912101,0.0002496047924120143,0.0,0.5,0.0007236033923359349,0.008544665900079514,0.013695563493090031,0.00021135440425700078,0.0,0.10010970281523437
anime,6767890069.961618,0.015603065029632893,0.0014464662442860749,0.004770992366412214,0.0,0.5,0.009165691679338485,0.00562528110851341,0.03770384152347598,0.004732914966265541,0.0,0.1000897750913635
day parade,633832071.4523505,0.010350986173663151,0.0003861244607845262,0.00019073049780659929,0.0,0.5,0.000807945069687237,0.0031098477135800265,0.006064254231048584,0.00015247785712472326,0.0,0.10005976021215078
angel,2421569064.938439,0.005819811239431358,0.000505329551225345,0.000893415527561869,0.0,0.5,0.003243763707184245,0.000939684420068844,0.009621220412508583,0.0008551897715656782,0.0,0.10004138080608774
