term,specificity,similarity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score
gorgeous,1118059780.3090322,0.4727424342874105,0.0019066145654282564,0.000552926224388426,0.0,0.5,0.00244840857530434,0.22456784977592154,0.05076839595167096,0.0015357769515915484,0.0,0.1294819638241799
yup,673080222.965705,0.35467569475773497,0.001017994800323971,0.00025021165494212594,0.0,0.5,0.0014739599964158343,0.16802090377828546,0.024234217640001395,0.0006949738965713238,0.0,0.12324824927616866
lol,1790730515.3781755,0.8070409744897495,0.01347717747687338,0.0013118231118566489,0.0,0.5,0.003921471845359847,0.3846769675106323,0.3962653019569579,0.0036436464954848224,0.0,0.11977022092384222
yuri,29961026947.406982,0.00871327803573144,0.00022107125863570024,0.00609576031932671,0.0,0.5,0.06561083458585713,0.002325482921222588,0.00043808774698441376,0.016931242881820272,0.0,0.11765999130111146
yay,716463126.6574477,0.27525216414279974,0.0011688767679448675,0.0003318807904282256,0.0,0.5,0.001568963032292061,0.1299817564746919,0.02873955185614791,0.0009218135189362938,0.0,0.11716755427178147
energy,1205390585.7443857,0.31117513980829076,0.0023369199338586803,0.0006387320891370194,0.0,0.5,0.002639651920858774,0.14718672523323334,0.0636173104399297,0.0017741065217580343,0.0,0.11668773475560329
birthday,884166753.6307839,0.3338861445603705,0.0030998325126799205,0.0005482162184180544,0.0,0.5,0.001936212624507662,0.15806394573058707,0.08639787328311918,0.0015226947024738545,0.0,0.11583772073179614
phone,682671042.8854612,0.29852071580035605,0.00256499344955524,0.0003465145689047449,0.0,0.5,0.0014949626710038068,0.14112600877863843,0.07042758359759649,0.0009624594834567737,0.0,0.11466575036210108
gif,2151655647.348377,0.2125619135300705,0.0009199632014719411,0.0006696614462951921,0.0,0.5,0.004711851933904343,0.0999568550494665,0.02130699496696918,0.0018600141740919482,0.0,0.1142702026910269
happy birthday,779183824.1633492,0.2503021436063641,0.0016610354070795486,0.00039911171783616655,0.0,0.5,0.0017063133746682735,0.1180321805862248,0.04343540445953413,0.0011085503821795658,0.0,0.11397968691245887
hey,1135277342.1074898,0.3416183285999554,0.004291883417088108,0.0007243034609984515,0.0,0.5,0.002486112843623092,0.16176720199964237,0.12199250272560275,0.0020117847775980692,0.0,0.11306599879051021
gift,1007282306.6489376,0.24673715160739798,0.0019651334280082946,0.0005893397902963614,0.0,0.5,0.002205820011403975,0.11632476145319391,0.05251576866975651,0.0016369172353762824,0.0,0.1130475306621283
moots,21914802785.41796,0.009392124211425506,0.00042730440111862723,0.004908494472893738,0.0,0.5,0.047990628060236754,0.002650609863751782,0.006596207554026673,0.013633559679363444,0.0,0.11274448625604833
picture,1805165022.855801,0.25365836782502493,0.002572662588240943,0.0010974536263460746,0.0,0.5,0.00395308157903504,0.1196396123693382,0.07065658401079289,0.0030482258038078774,0.0,0.11243295622108042
blocks,290673163.08538586,0.20495926212446333,0.0010476710326295176,0.00010486668904425806,0.0,0.5,0.0006365372206773999,0.09631563720789421,0.025120349673674408,0.00029127184951667604,0.0,0.11213543602033135
prism,118271823.84196869,0.18791613080520847,0.0006437074883804213,2.659008721548607e-05,0.0,0.5,0.00025900023667027984,0.0881529909776382,0.013058001822046765,7.385513886869895e-05,0.0,0.11198741229649228
thx,733766635.385171,0.16699719066095092,0.00031126699839581625,9.487666034155598e-05,0.0,0.5,0.0016068555134437408,0.07813406284108373,0.003131331736968135,0.0002635241046085417,0.0,0.11179422838130663
drink,19367562328.423126,0.019182169852967054,0.0014623046828761137,0.007405055318841311,0.0,0.5,0.04241249575630531,0.007339459445030331,0.03750130679583617,0.02056786743387992,0.0,0.110975254246902
digitalart,17632040818.895107,0.009190759931302752,0.001023329853322721,0.007585224981466006,0.0,0.5,0.038611924604931784,0.0025541683500849097,0.024393522275268455,0.02106829661055911,0.0,0.11093323209861203
comics,15474150554.718697,0.011213405835510143,0.0007133966181765922,0.0071080836558445595,0.0,0.5,0.03388641965392197,0.0035228954376048264,0.015138918620222727,0.01974301555457056,0.0,0.1107275802730455
pokemon,14098722541.165556,0.05350199035632144,0.0015119873639269726,0.006260900056870182,0.0,0.5,0.030874407414141273,0.023776612231518206,0.03898483121176067,0.017389925779329178,0.0,0.11019037164121223
mate,96747356.94160137,0.16090555812120413,0.0007869203173156147,2.488490730372029e-05,0.0,0.5,0.00021186439450346183,0.07521653316562484,0.017334335624996887,6.91189265291534e-05,0.0,0.10960869902287702
damn,985334007.8266398,0.28920904328988534,0.004172344885834868,0.0006069024740515556,0.0,0.5,0.002157756031287453,0.1366662714750186,0.11842308324165021,0.0016856983633633874,0.0,0.10951060819418612
yea,1357454008.6605334,0.1472299846355887,0.0008412711697403796,0.00042055146128669956,0.0,0.5,0.0029726514573908177,0.06866674684596932,0.018957251596780057,0.0011681002143037044,0.0,0.10929084221227148
amazing,1643090007.591292,0.34384559949760685,0.0057918669117678935,0.0011612787919633347,0.0,0.5,0.0035981579298661882,0.16283393228857312,0.1667819965849069,0.003225503013610902,0.0,0.10927289752417126
morning,468019180.1617624,0.6156409662238531,0.012037546769241953,0.00033222218608433074,0.0,0.5,0.00102490241961681,0.2930077474197496,0.35327794178411237,0.0009227617604138973,0.0,0.10905903885857804
pfp,11663399118.680216,0.04029048983797027,0.00030026345158589454,0.001851939667581158,0.0,0.5,0.02554135916728945,0.017449089261586677,0.0028027659267298253,0.005143844027935368,0.0,0.10873131963700677
haha,1578729696.0546982,0.20146560686802156,0.0025076416298186782,0.0008880996371268784,0.0,0.5,0.0034572170415069813,0.09464238413164817,0.06871505876847561,0.0024667358740759113,0.0,0.10863297911972004
hahaha,987773142.0003822,0.13195147973407362,0.000770748437913154,0.00033808998931590743,0.0,0.5,0.0021630974245943992,0.06134925171540004,0.01685144344934362,0.0009390598424401158,0.0,0.10818462785790457
yesss,1550585493.3293476,0.1070937582276846,0.0002945949577747227,0.000318868818318908,0.0,0.5,0.0033955848206620406,0.04944388157267023,0.002633504751758574,0.0008856721930616799,0.0,0.1080537667731225
holy shit,2389573579.9579353,0.11065280309984032,0.0006372053925381948,0.0007940061452060957,0.0,0.5,0.005232861916267642,0.051148452385675267,0.012863849297815038,0.002205387054264484,0.0,0.10798380207488945
brilliant,451742906.81176585,0.1431973237133526,0.0011797135943485784,0.00022162595979497424,0.0,0.5,0.0009892594531619088,0.06673534211416382,0.029063139396534127,0.0006155758687408013,0.0,0.10745573323528873
woof,250905182.58213034,0.10906769634748353,0.0003034311393039023,7.741136398823347e-05,0.0,0.5,0.0005494504063571549,0.0503892805284438,0.0028973530539196414,0.00021501347442127493,0.0,0.10743230022375135
gaming,13259220180.871742,0.00720382005182453,0.0011483701579809225,0.005768375955102945,0.0,0.5,0.029036004124682564,0.0016025423247285936,0.02812722466434015,0.016021918384790983,0.0,0.10724033930340954
nov,221842802.8659626,0.1926627345586843,0.002402274333093367,0.00012103124171400596,0.0,0.5,0.0004858074947982146,0.09042633186254094,0.06556879222195118,0.0003361696068086995,0.0,0.10718827445784784
omg,1080934865.9015634,0.24829191621252414,0.004014627381559323,0.0006948004988994693,0.0,0.5,0.002367109739237129,0.11706940122655707,0.11371363996156778,0.0019298390003916947,0.0,0.10714492788577214
pleasure,1165457705.7274835,0.11128327114349089,0.0007185649507691313,0.0003920742647751933,0.0,0.5,0.0025522039975974984,0.05145040908033425,0.015293244985637692,0.0010890035462144162,0.0,0.10697092854955947
love love,2027541701.5360935,0.08860183759917847,0.0003379422633895659,0.0004236576910413748,0.0,0.5,0.004440058193897292,0.040587351432698954,0.003927854913303431,0.0011767279043157933,0.0,0.1068775108384329
uh,1289404388.125443,0.1106467336518811,0.0007675807501951463,0.0004151484994913286,0.0,0.5,0.0028236314520219906,0.051145545481094415,0.016756856322153797,0.0011530932498486574,0.0,0.10684914579281533
bless,487220602.5441754,0.11211287725888135,0.0006250348028847965,0.00013108402399612936,0.0,0.5,0.001066951090043132,0.05184774106725256,0.012500435598612058,0.0003640916525487608,0.0,0.1068315307313725
climate,100771831.08733463,0.1509519624290802,0.001510987041489707,6.644874115711634e-05,0.0,0.5,0.00022067748051464133,0.07044935283755821,0.038954961592648094,0.00018456430646646705,0.0,0.10676218333908848
anytime,1266956924.149547,0.09624492910604412,0.0004206355848701898,0.00024522998779093907,0.0,0.5,0.0027744743637693144,0.04424793767752443,0.00639707675994285,0.0006811370965538246,0.0,0.1067226621225267
snow,538985529.6960335,0.18129481654183677,0.0024012740106561016,0.0003060809855054265,0.0,0.5,0.0011803096901562516,0.08498177526036035,0.06553892260283861,0.000850153423957405,0.0,0.10664197432279078
sonic,3831691884.680162,0.07726308488662312,0.0006755510859667099,0.0013283920583530807,0.0,0.5,0.008390917403165951,0.03515676327661405,0.014008851363797025,0.0036896674744490935,0.0,0.10647322970435788
comic,10351656425.23647,0.012951311543674175,0.0010370009266320178,0.005345110790128136,0.0,0.5,0.022668809670577588,0.004355248906668267,0.024801740403140295,0.014846280738920784,0.0,0.10641844541453194
holy,1256792112.8044868,0.147188092970413,0.0019384581630145451,0.0006637877344851809,0.0,0.5,0.0027522147210365102,0.0686466832299342,0.05171924549342122,0.0018436996807287807,0.0,0.10613644579953752
memes,9466778672.698404,0.015438956929416206,0.0006111970091692889,0.003350360979901955,0.0,0.5,0.020731040048982404,0.005546683089141535,0.012087239200888123,0.009305775247206383,0.0,0.10609593036488049
marvel,10055941252.397768,0.006605386575000891,0.00042396999299440855,0.0028950776306231585,0.0,0.5,0.02202123109045394,0.0013159282822647676,0.006496642156984762,0.008041205683628243,0.0,0.1059622726656391
lmfao,887432689.4143385,0.09054373316984486,0.0006005269031717891,0.00024532247858668875,0.0,0.5,0.0019433646080774835,0.041517403913227745,0.011768629930354007,0.0006813939938144018,0.0,0.10560976901401786
totally,1275455559.625094,0.1486766733037644,0.0022085452210762603,0.0007259288424993415,0.0,0.5,0.0027930852934737738,0.06935962467354889,0.059784042653816094,0.002016299346335284,0.0,0.1054882313309293
jinx,8408111020.817337,0.007060393256679481,0.00026258463978222314,0.0022774599857906795,0.0,0.5,0.01841269267354379,0.0015338494204272723,0.001677676940156218,0.0063257454612828355,0.0,0.10532628461907795
sketch,9535191548.205389,0.009212054783347749,0.0009501395949961204,0.004217885868466728,0.0,0.5,0.02088085553649259,0.0025643673176638654,0.022208061810198486,0.011715363850574666,0.0,0.10526886098657191
accurate,2266485335.5223465,0.07782944499209803,0.0007725823623814743,0.0008474134644959663,0.0,0.5,0.004963314331690408,0.03542801608182475,0.016906204417716668,0.0023537282368560597,0.0,0.10520467689605414
sexy,3054651179.6128387,0.1001645750475823,0.0016698715886087282,0.0015463491296698539,0.0,0.5,0.0066892971864709995,0.04612521495535003,0.0436992527616952,0.004295052843781021,0.0,0.10496047961537244
ha,1068764721.6194087,0.09410985445097185,0.0010685110834058845,0.0005669344233932736,0.0,0.5,0.00234045867267709,0.043225363905247546,0.025742633405186358,0.0015746853415648182,0.0,0.10477130431519512
wip,4670499963.166436,0.04599008844766965,0.0007172311875194438,0.0016514188585792572,0.0,0.5,0.010227800303857266,0.02017885800149387,0.015253418826820927,0.004586888645469597,0.0,0.10469376903968083
cutie,953904060.6984423,0.07475586722068722,0.0005586800812128443,0.0003328152448437963,0.0,0.5,0.002088928448518336,0.03395595513602538,0.01051908419747801,0.0009244090072500084,0.0,0.10469037279217216
wrestling,6639808200.757566,0.021939334597326113,0.0003554479060417141,0.0013197160726658786,0.0,0.5,0.014540334625593523,0.00865997737012024,0.0044505732477734695,0.003665569541916628,0.0,0.10467839859133855
awesome,1293126043.1120007,0.170357967409808,0.0030614868192514054,0.000790271611381598,0.0,0.5,0.0028317814026273987,0.07974367501539101,0.0852528712171372,0.0021950142220137684,0.0,0.10455137396662387
tag,7683800401.033244,0.029042836812977074,0.0010601750630953378,0.0025676617418924534,0.0,0.5,0.016826544630392463,0.012062132437522119,0.025493719912581585,0.007131793625891875,0.0,0.10440820520692164
moon,8329673264.585015,0.012243630804176207,0.0009231308891899489,0.0032324506632376323,0.0,0.5,0.018240923973543006,0.004016311923065864,0.021401582094158995,0.00897827414723917,0.0,0.10435504191056237
tea,8567218901.089554,0.016352091267185606,0.0010308322716022131,0.0029412413824452793,0.0,0.5,0.018761118674834452,0.005984020126584289,0.024617544418612754,0.008169427538407917,0.0,0.10423042919669524
outfit,7009939811.364937,0.006520940606263684,0.0006081960418574921,0.002886965012407186,0.0,0.5,0.015350875730248776,0.0012754836858193757,0.011997630343550404,0.00801867252907054,0.0,0.10406640279683525
dragon,8679678718.648844,0.011899767763463258,0.0011051895727722902,0.0032584797581396425,0.0,0.5,0.019007391357689765,0.003851621978452879,0.026837852772647393,0.009050571105238424,0.0,0.10395807906735077
knight,4262422192.6549115,0.03682523531171991,0.0005358393855619462,0.0010161214425666455,0.0,0.5,0.009334161940052309,0.01578943844591651,0.009837061227740912,0.002822322079655144,0.0,0.10395712255203765
repost,8026136877.347089,0.030582369452784364,0.0015366619840461908,0.0034626303624619927,0.0,0.5,0.017576217929627515,0.012799477005446768,0.03972161514987081,0.009617608404144868,0.0,0.10386740572279167
holy trinity,392815023.64519554,0.058970993114458414,0.0003876249444404246,9.482748507138752e-05,0.0,0.5,0.0008602148913141656,0.026395939273640555,0.00541137932922792,0.0002633875181288599,0.0,0.10365614281591835
agree,522391510.13074267,0.20311633945570642,0.003934935027390496,0.00030838326264283865,0.0,0.5,0.0011439708999430877,0.0954329868607842,0.11133402697226606,0.0008565481001508241,0.0,0.10362447653691736
не,259458765.43692142,0.05518975395280925,0.0002934279149312462,7.850525985241012e-05,0.0,0.5,0.000568181663826642,0.024584950611383306,0.0025986568627939053,0.00021805181838389307,0.0,0.10359602619278942
arcane,7422175959.177679,0.011613669955833914,0.0010360006041947522,0.003233684235517417,0.0,0.5,0.01625362041092781,0.0037145981447931683,0.024771870784027726,0.008981700448600641,0.0,0.10357615183765193
religious holy,213187420.59889808,0.05669111396971085,0.0003571151101038235,6.689410662920597e-05,0.0,0.5,0.00046685330957623974,0.025304012763323277,0.004500355946294426,0.00018580132868914508,0.0,0.1034853873139566
discord,3890597132.264477,0.04288178944015883,0.0008414378901465906,0.0012567330043148056,0.0,0.5,0.008519912395970358,0.018690167648712147,0.018962229866632152,0.003490631294375411,0.0,0.10348394246343154
trinity,329590388.992289,0.058967515057236894,0.00046198224561050177,8.851878647002025e-05,0.0,0.5,0.0007217609907437742,0.026394273491095313,0.007631687683262559,0.0002458648297860631,0.0,0.10340179066093332
handsome,1451594734.5305,0.05516756479558189,0.0006293695334462808,0.0004455528588176298,0.0,0.5,0.0031788076617054856,0.024574323324812446,0.012629870614766543,0.0012375426975717925,0.0,0.10336830864397928
yo,2402641707.7620664,0.06047446438886098,0.0010456703877549864,0.0010676599626869778,0.0,0.5,0.00526147945241581,0.027116012592352554,0.025060610435449264,0.002965472590209225,0.0,0.10335500488334344
peak,4103858492.93654,0.034785326811750124,0.0008162631088087394,0.0015008532966532672,0.0,0.5,0.008986927624893296,0.014812443601751126,0.018210511118965718,0.0041686861629139415,0.0,0.10324037249407324
ugh,805516906.824177,0.07134942265974162,0.0009451379828097924,0.0003348809860070085,0.0,0.5,0.0017639794731510831,0.032324470795905044,0.022058713714635615,0.0009301466943527031,0.0,0.10322813181614059
hehe,2251138102.0982604,0.056129765815769304,0.0009131276648172928,0.0008345390316349433,0.0,0.5,0.004929705844394367,0.025035160384802004,0.02110288590303326,0.002317968932303917,0.0,0.10321041886937184
chapter,6423787840.929645,0.007379684975389885,0.0008177635924646378,0.002812385699924777,0.0,0.5,0.014067277539775783,0.0016867711632257308,0.018255315547634578,0.007811525202494171,0.0,0.1031938209282991
onlyfans,5282433684.781836,0.014066256781594328,0.0008070934864671379,0.0024819957167103077,0.0,0.5,0.011567857247061969,0.004889241362207754,0.017936706277100457,0.006893852466282889,0.0,0.10297675014260424
drawing,9504362878.968616,0.017475189889226653,0.0022588947837519626,0.005653961248369483,0.0,0.5,0.020813344675755185,0.006521917568180126,0.06128748014914896,0.015704126495432305,0.0,0.10293824017932124
influenced book,195198580.56671894,0.11360860977052194,0.0019501285914493105,0.00011467363882390716,0.0,0.5,0.000427460040119403,0.05256410797887877,0.052067724383067907,0.00031851108464910207,0.0,0.10284296353771118
adorable,1385459773.190734,0.0667072413016904,0.0010990209177424856,0.0005249425913239244,0.0,0.5,0.0030339805162133654,0.030101142027696134,0.026653656788119852,0.0014580511777239917,0.0,0.10282111452301612
choose books,188822180.01269588,0.11596254629077624,0.00201598315190263,0.00011163953825886977,0.0,0.5,0.0004134965347049338,0.05369150356736478,0.05403414097464568,0.00031008373663942996,0.0,0.102810531678741
books stayed,188308272.24921763,0.1153564802089128,0.002021484925307591,0.000111393307490086,0.0,0.5,0.0004123711421300682,0.05340123396105015,0.05419842387976483,0.00030939981982957155,0.0,0.10275016688956445
book day,189905830.49684253,0.11384184483972869,0.0020044794438740755,0.00011215791834903544,0.0,0.5,0.0004158695913023941,0.05267581370494291,0.05369064035485108,0.0003115235601810262,0.0,0.10269336282856208
artist,9142459374.934568,0.01269264766890067,0.0020818377123559494,0.005194385066521036,0.0,0.5,0.020020822076950374,0.004231364295162752,0.056000557566223436,0.01442763340023871,0.0,0.10264572165310183
congrats,927265897.6215947,0.0719090821548045,0.0012315636406801792,0.00037675222759088207,0.0,0.5,0.0020305942627651535,0.03259251440725954,0.030611381320535862,0.001046445912806594,0.0,0.10249546935979004
dms,1022726811.7586395,0.05030426664196883,0.0007444066137318262,0.0003445987010294084,0.0,0.5,0.002239641511307561,0.022245092762858635,0.016064876812712507,0.0009571380760149565,0.0,0.1024174890544228
dress,4724754391.573616,0.007150378328562844,0.0006445410904114759,0.0019765640915270165,0.0,0.5,0.010346610594773606,0.0015769469178312976,0.013082893171307243,0.005489993856717896,0.0,0.10237007330367817
blacksky,5906166915.8604355,0.011643997610901671,0.00105700737537733,0.0025280694165623024,0.0,0.5,0.01293375361375984,0.003729123287777407,0.025399132785391763,0.007021824197747615,0.0,0.10236166198681632
meme,4753744103.009619,0.02446115800738692,0.00105700737537733,0.0017692601166633115,0.0,0.5,0.010410094372050604,0.009867780793441173,0.025399132785391763,0.004914197932187216,0.0,0.10225082219793394
gifs,4694506983.304598,0.010173577998138842,0.0005351725039371024,0.0009583575038119846,0.0,0.5,0.010280372621553492,0.0030248797491823068,0.00981714814833253,0.0026618801945362458,0.0,0.10219356172048885
porn,6014172867.639928,0.0215357105143424,0.0015950141262200182,0.003497321020714865,0.0,0.5,0.013170272897592521,0.008466665440657762,0.04146400959810427,0.009713963236001918,0.0,0.10218614424480724
reviews covers,176981459.4074615,0.11295014362002807,0.002150859960527277,0.0001059007921379252,0.0,0.5,0.00038756686405742554,0.05224874185628089,0.058061561284991015,0.0002941441164245806,0.0,0.10218220455186067
princess,4803655413.591634,0.00404271299946718,0.0005071634756936653,0.001326077030507209,0.0,0.5,0.0105193937878653,8.8560059321244e-05,0.008980798813180467,0.0036832373826010986,0.0,0.1021398922308035
angel,4369111606.864338,0.005819811239431358,0.000505329551225345,0.0013849059569768056,0.0,0.5,0.009567798174218925,0.000939684420068844,0.008926037844807416,0.0038466373180243312,0.0,0.10212356784287946
sport,3309039609.0005336,0.012018693614180379,0.0003911260729708543,0.0008781066001774448,0.0,0.5,0.007246375459869654,0.003908580387612079,0.005515922996121929,0.002438979773629929,0.0,0.10209371479391105
wtf,1404505691.606263,0.06220265716703561,0.0012467351976453744,0.0005496272345463267,0.0,0.5,0.003075688652749892,0.027943714145645497,0.03106440387707656,0.0015266138619431334,0.0,0.10208190793017494
aew,2213153610.0971146,0.014930266259020816,0.00020639986288913792,0.00036168442840812655,0.0,0.5,0.004846524642832427,0.005303050513337919,0.0,0.0010045944366504735,0.0,0.1020159111147298
puzzle,1672088914.3209999,0.02884548330485465,0.0004553134293620644,0.00032709775180458727,0.0,0.5,0.00366166184366572,0.011967611845095344,0.007432556889178736,0.000908528418406145,0.0,0.10201135056118112
cringe,2962678185.500431,0.015068051384968093,0.00038545757915968247,0.0006072260898331784,0.0,0.5,0.006487888038724899,0.005369041393642189,0.005346661821150678,0.001686597220456189,0.0,0.10198991693979029
characters,9132248753.855314,0.008870892652461092,0.0021675320011483703,0.004916766131678426,0.0,0.5,0.019998462116731862,0.002400970948216081,0.058559388270200574,0.013656534576108494,0.0,0.10191803288258586
rp,3287383140.667915,0.008374878159745984,0.0002547487806903092,0.00041003241646194377,0.0,0.5,0.007198950551371707,0.0021634095075822746,0.001443698257107725,0.0011388831038067538,0.0,0.1019046524866526
series,10405945281.953888,0.008710759030392114,0.0026338489773203564,0.00604590762859973,0.0,0.5,0.022787695355110178,0.0023242764674875393,0.07248360904651198,0.01679277483668821,0.0,0.10185601334566603
happy thanksgiving,360921803.0282564,0.5593445581895564,0.01307821554481061,0.00027566980456749664,0.0,0.5,0.0007903727985854534,0.2660451163040142,0.3843523022008931,0.0007656850289073934,0.0,0.10182103304245677
true,636357695.9002981,0.24437305585316568,0.005622979140276215,0.0003930869221283687,0.0,0.5,0.0013935423373985889,0.11519250019587161,0.16173900922473403,0.0010918162466331503,0.0,0.10165663663604534
reposted,455281601.44925916,0.028835676774143313,0.0003344411348591363,6.242197253433208e-05,0.0,0.5,0.0009970087438961012,0.011962915100146111,0.0038233112464094235,0.00017337977918689324,0.0,0.10165485283395692
oc,7967830726.095402,0.015832492922410984,0.0021785355479582917,0.004549813885153852,0.0,0.5,0.017448534881518797,0.00573516342350707,0.058887954080438884,0.01263730854252596,0.0,0.10162051321741743
lock screen,2453774506.2603292,0.01027067471509701,0.00031026667595855065,0.0005580284116369724,0.0,0.5,0.005373453771255767,0.003071383301598957,0.0031014621178555614,0.001549948501489889,0.0,0.1016127391630779
watched,9182917123.466692,0.011253222883155964,0.0022550602144091113,0.004542210222798016,0.0,0.5,0.020109419395437384,0.0035419654352348336,0.06117297994255076,0.01261618903529569,0.0,0.10158992795894156
stayed influenced,163053475.41025192,0.11151842933338495,0.0023345858481717274,9.897070467141727e-05,0.0,0.5,0.0003570663523173074,0.05156303586682647,0.06354761466200037,0.0002748954931288628,0.0,0.10151983105756962
aww,220177201.9104109,0.043094346281550615,0.0006915562449629597,7.624116338976213e-05,0.0,0.5,0.000482160040758252,0.01879196973352866,0.014486765269598205,0.0002117631906969703,0.0,0.10151949173889538
blocked,314365664.2834928,0.11310057614130599,0.0024217806206200464,0.00015416259076865763,0.0,0.5,0.0006884207819372637,0.052320790086721365,0.06615124979464636,0.00042819338866051496,0.0,0.10147772603709615
explanations reviews,163849143.57319775,0.11015074632001678,0.002323248860549384,9.937196915494077e-05,0.0,0.5,0.0003588087642952383,0.05090799704889269,0.06320909231205787,0.00027601002291259536,0.0,0.10145605458471532
sports,3765152634.910098,0.018903054677454005,0.0009301331462508082,0.0012727631998680079,0.0,0.5,0.008245204917482662,0.007205779876849404,0.02161066942794701,0.0035351558688561085,0.0,0.10145262998944328
ngl,3512673154.934548,0.007631881852919282,0.0006285359314152261,0.0011796674634130023,0.0,0.5,0.00769230700026248,0.0018075584676879057,0.012604979265506066,0.003276578358814551,0.0,0.10136824183335871
fantastic,865553028.1247758,0.07352389364543731,0.0016712053518584157,0.0005116508604375735,0.0,0.5,0.0018954509354191995,0.03336591306738113,0.043739078920511966,0.001421132809519276,0.0,0.10136535245751964
lock,3732263822.563245,0.009979501084769948,0.0007547432789169042,0.00133347838656626,0.0,0.5,0.008173182605617231,0.0029319284507609567,0.016373529543542438,0.003703794975177912,0.0,0.10136302157817784
commission,5273356309.005672,0.008805442487586752,0.0012127242347783436,0.002441270266024246,0.0,0.5,0.011547978949780338,0.002369624212010534,0.030048836827249056,0.006780735732534167,0.0,0.1013553396721663
connections,764263609.0248294,0.03057990290581966,0.0005976926562662031,0.00031636869304328826,0.0,0.5,0.001673640003052634,0.012798295676153107,0.011683999342868378,0.0008787279849466911,0.0,0.10130575441398335
films,3914982057.756942,0.008730827183223015,0.0007584111278535448,0.0012203617788933846,0.0,0.5,0.008573312278280235,0.0023338879191031406,0.016483051480288544,0.003389608613157601,0.0,0.10126384264878208
blocking,787323328.142687,0.04170202616975187,0.0008702805204210824,0.0002526063555915255,0.0,0.5,0.001724137852118152,0.0181251312107835,0.019823470551044692,0.0007016252831417057,0.0,0.10125665651772212
goddess,2843889881.3758645,0.0038578047383375515,0.0003747874731621826,0.0007327128746163646,0.0,0.5,0.006227756775990397,0.0,0.005028052550616559,0.002035142294462233,0.0,0.10125153167375198
spanish,2157049850.7925744,0.009306713326448479,0.0003529470999485501,0.00048541827308000825,0.0,0.5,0.004723664552694779,0.0026097031298176893,0.004375899199992036,0.001348270642258316,0.0,0.101235666120577
